,Algorithm,CandidatesNum,PopulationSize,Alpha,IterationNumber,Result
3986,4,35,35,0.15,35,5.6
3987,4,35,35,0.15,40,5.8
3988,4,35,35,0.15,45,5.8
3989,4,35,35,0.15,50,5.4
3990,4,35,35,0.2,5,9.4
3991,4,35,35,0.2,10,7.2
3992,4,35,35,0.2,15,6.4
3993,4,35,35,0.2,20,6.4
3994,4,35,35,0.2,25,6.2
3995,4,35,35,0.2,30,6.4
3996,4,35,35,0.2,35,6.0
3997,4,35,35,0.2,40,6.0
3998,4,35,35,0.2,45,5.6
3999,4,35,35,0.2,50,6.2
4000,4,35,35,0.25,5,8.4
4001,4,35,35,0.25,10,8.2
4002,4,35,35,0.25,15,7.4
4003,4,35,35,0.25,20,8.0
4004,4,35,35,0.25,25,7.6
4005,4,35,35,0.25,30,7.2
4006,4,35,35,0.25,35,6.6
4007,4,35,35,0.25,40,6.0
4008,4,35,35,0.25,45,6.8
4009,4,35,35,0.25,50,6.6
4010,4,35,35,0.3,5,9.6
4011,4,35,35,0.3,10,8.6
4012,4,35,35,0.3,15,8.2
4013,4,35,35,0.3,20,7.4
4014,4,35,35,0.3,25,6.6
4015,4,35,35,0.3,30,7.6
4016,4,35,35,0.3,35,7.6
4017,4,35,35,0.3,40,7.4
4018,4,35,35,0.3,45,8.0
4019,4,35,35,0.3,50,7.2
4020,4,35,40,0.05,5,9.4
4021,4,35,40,0.05,10,6.8
4022,4,35,40,0.05,15,5.6
4023,4,35,40,0.05,20,5.0
4024,4,35,40,0.05,25,4.8
4025,4,35,40,0.05,30,5.0
4026,4,35,40,0.05,35,5.0
4027,4,35,40,0.05,40,4.8
4028,4,35,40,0.05,45,4.8
4029,4,35,40,0.05,50,4.4
4030,4,35,40,0.1,5,8.8
4031,4,35,40,0.1,10,7.0
4032,4,35,40,0.1,15,6.4
4033,4,35,40,0.1,20,5.4
4034,4,35,40,0.1,25,5.0
4035,4,35,40,0.1,30,5.4
4036,4,35,40,0.1,35,4.8
4037,4,35,40,0.1,40,5.2
4038,4,35,40,0.1,45,5.0
4039,4,35,40,0.1,50,4.8
4040,4,35,40,0.15,5,8.4
4041,4,35,40,0.15,10,6.6
4042,4,35,40,0.15,15,6.6
4043,4,35,40,0.15,20,6.4
4044,4,35,40,0.15,25,6.0
4045,4,35,40,0.15,30,5.8
4046,4,35,40,0.15,35,5.8
4047,4,35,40,0.15,40,5.4
4048,4,35,40,0.15,45,5.0
4049,4,35,40,0.15,50,5.6
4050,4,35,40,0.2,5,9.0
4051,4,35,40,0.2,10,7.6
4052,4,35,40,0.2,15,7.4
4053,4,35,40,0.2,20,6.8
4054,4,35,40,0.2,25,6.8
4055,4,35,40,0.2,30,6.6
4056,4,35,40,0.2,35,5.8
4057,4,35,40,0.2,40,6.0
4058,4,35,40,0.2,45,5.6
4059,4,35,40,0.2,50,5.6
4060,4,35,40,0.25,5,8.4
4061,4,35,40,0.25,10,8.2
4062,4,35,40,0.25,15,7.6
4063,4,35,40,0.25,20,6.8
4064,4,35,40,0.25,25,6.8
4065,4,35,40,0.25,30,7.0
4066,4,35,40,0.25,35,6.6
4067,4,35,40,0.25,40,6.2
4068,4,35,40,0.25,45,6.4
4069,4,35,40,0.25,50,6.0
4070,4,35,40,0.3,5,9.2
4071,4,35,40,0.3,10,8.4
4072,4,35,40,0.3,15,7.4
4073,4,35,40,0.3,20,8.2
4074,4,35,40,0.3,25,7.6
4075,4,35,40,0.3,30,7.2
4076,4,35,40,0.3,35,7.2
4077,4,35,40,0.3,40,6.2
4078,4,35,40,0.3,45,7.0
4079,4,35,40,0.3,50,7.0
4080,4,35,45,0.05,5,7.6
4081,4,35,45,0.05,10,6.4
4082,4,35,45,0.05,15,5.6
4083,4,35,45,0.05,20,5.2
4084,4,35,45,0.05,25,4.8
4085,4,35,45,0.05,30,4.8
4086,4,35,45,0.05,35,4.6
4087,4,35,45,0.05,40,4.6
4088,4,35,45,0.05,45,4.6
4089,4,35,45,0.05,50,4.4
4090,4,35,45,0.1,5,8.2
4091,4,35,45,0.1,10,6.6
4092,4,35,45,0.1,15,5.6
4093,4,35,45,0.1,20,5.8
4094,4,35,45,0.1,25,5.4
4095,4,35,45,0.1,30,5.2
4096,4,35,45,0.1,35,5.2
4097,4,35,45,0.1,40,4.8
4098,4,35,45,0.1,45,4.8
4099,4,35,45,0.1,50,5.0
4100,4,35,45,0.15,5,7.8
4101,4,35,45,0.15,10,6.6
4102,4,35,45,0.15,15,6.2
4103,4,35,45,0.15,20,6.2
4104,4,35,45,0.15,25,5.6
4105,4,35,45,0.15,30,6.0
4106,4,35,45,0.15,35,5.4
4107,4,35,45,0.15,40,5.8
4108,4,35,45,0.15,45,5.4
4109,4,35,45,0.15,50,5.4
4110,4,35,45,0.2,5,8.0
4111,4,35,45,0.2,10,7.8
4112,4,35,45,0.2,15,6.8
4113,4,35,45,0.2,20,6.6
4114,4,35,45,0.2,25,6.2
4115,4,35,45,0.2,30,5.8
4116,4,35,45,0.2,35,6.2
4117,4,35,45,0.2,40,5.8
4118,4,35,45,0.2,45,5.8
4119,4,35,45,0.2,50,5.6
4120,4,35,45,0.25,5,9.0
4121,4,35,45,0.25,10,7.8
4122,4,35,45,0.25,15,7.6
4123,4,35,45,0.25,20,8.0
4124,4,35,45,0.25,25,7.2
4125,4,35,45,0.25,30,6.8
4126,4,35,45,0.25,35,6.6
4127,4,35,45,0.25,40,6.2
4128,4,35,45,0.25,45,6.4
4129,4,35,45,0.25,50,6.6
4130,4,35,45,0.3,5,9.6
4131,4,35,45,0.3,10,8.8
4132,4,35,45,0.3,15,8.0
4133,4,35,45,0.3,20,7.4
4134,4,35,45,0.3,25,7.2
4135,4,35,45,0.3,30,7.0
4136,4,35,45,0.3,35,7.2
4137,4,35,45,0.3,40,7.2
4138,4,35,45,0.3,45,6.6
4139,4,35,45,0.3,50,7.4
4140,4,35,50,0.05,5,7.6
4141,4,35,50,0.05,10,5.6
4142,4,35,50,0.05,15,5.6
4143,4,35,50,0.05,20,5.0
4144,4,35,50,0.05,25,5.0
4145,4,35,50,0.05,30,4.8
4146,4,35,50,0.05,35,4.6
4147,4,35,50,0.05,40,4.8
4148,4,35,50,0.05,45,4.4
4149,4,35,50,0.05,50,4.8
4150,4,35,50,0.1,5,7.2
4151,4,35,50,0.1,10,6.4
4152,4,35,50,0.1,15,6.2
4153,4,35,50,0.1,20,5.4
4154,4,35,50,0.1,25,5.2
4155,4,35,50,0.1,30,5.2
4156,4,35,50,0.1,35,5.2
4157,4,35,50,0.1,40,4.8
4158,4,35,50,0.1,45,5.0
4159,4,35,50,0.1,50,4.2
4160,4,35,50,0.15,5,8.8
4161,4,35,50,0.15,10,6.6
4162,4,35,50,0.15,15,6.6
4163,4,35,50,0.15,20,6.0
4164,4,35,50,0.15,25,5.8
4165,4,35,50,0.15,30,5.8
4166,4,35,50,0.15,35,5.6
4167,4,35,50,0.15,40,5.4
4168,4,35,50,0.15,45,5.4
4169,4,35,50,0.15,50,5.6
4170,4,35,50,0.2,5,8.0
4171,4,35,50,0.2,10,7.8
4172,4,35,50,0.2,15,6.6
4173,4,35,50,0.2,20,6.6
4174,4,35,50,0.2,25,6.4
4175,4,35,50,0.2,30,5.6
4176,4,35,50,0.2,35,6.2
4177,4,35,50,0.2,40,6.0
4178,4,35,50,0.2,45,6.0
4179,4,35,50,0.2,50,5.6
4180,4,35,50,0.25,5,8.8
4181,4,35,50,0.25,10,8.2
4182,4,35,50,0.25,15,6.8
4183,4,35,50,0.25,20,7.0
4184,4,35,50,0.25,25,7.0
4185,4,35,50,0.25,30,6.6
4186,4,35,50,0.25,35,6.6
4187,4,35,50,0.25,40,6.4
4188,4,35,50,0.25,45,6.6
4189,4,35,50,0.25,50,6.2
4190,4,35,50,0.3,5,8.8
4191,4,35,50,0.3,10,8.2
4192,4,35,50,0.3,15,7.4
4193,4,35,50,0.3,20,8.0
4194,4,35,50,0.3,25,7.6
4195,4,35,50,0.3,30,7.8
4196,4,35,50,0.3,35,7.2
4197,4,35,50,0.3,40,6.6
4198,4,35,50,0.3,45,6.8
4199,4,35,50,0.3,50,6.6
4200,4,40,5,0.05,5,15.4
4201,4,40,5,0.05,10,10.8
4202,4,40,5,0.05,15,10.0
4203,4,40,5,0.05,20,9.0
4204,4,40,5,0.05,25,9.6
4205,4,40,5,0.05,30,8.4
4206,4,40,5,0.05,35,7.6
4207,4,40,5,0.05,40,6.8
4208,4,40,5,0.05,45,6.2
4209,4,40,5,0.05,50,6.4
4210,4,40,5,0.1,5,11.0
4211,4,40,5,0.1,10,11.4
4212,4,40,5,0.1,15,10.4
4213,4,40,5,0.1,20,9.2
4214,4,40,5,0.1,25,9.4
4215,4,40,5,0.1,30,8.6
4216,4,40,5,0.1,35,8.8
4217,4,40,5,0.1,40,7.8
4218,4,40,5,0.1,45,7.0
4219,4,40,5,0.1,50,6.8
4220,4,40,5,0.15,5,12.0
4221,4,40,5,0.15,10,12.6
4222,4,40,5,0.15,15,11.2
4223,4,40,5,0.15,20,11.0
4224,4,40,5,0.15,25,9.6
4225,4,40,5,0.15,30,9.2
4226,4,40,5,0.15,35,9.2
4227,4,40,5,0.15,40,8.8
4228,4,40,5,0.15,45,8.0
4229,4,40,5,0.15,50,7.4
4230,4,40,5,0.2,5,12.6
4231,4,40,5,0.2,10,12.2
4232,4,40,5,0.2,15,12.2
4233,4,40,5,0.2,20,10.8
4234,4,40,5,0.2,25,10.8
4235,4,40,5,0.2,30,9.6
4236,4,40,5,0.2,35,9.2
4237,4,40,5,0.2,40,8.2
4238,4,40,5,0.2,45,8.4
4239,4,40,5,0.2,50,9.0
4240,4,40,5,0.25,5,14.6
4241,4,40,5,0.25,10,12.6
4242,4,40,5,0.25,15,13.0
4243,4,40,5,0.25,20,11.6
4244,4,40,5,0.25,25,10.4
4245,4,40,5,0.25,30,10.4
4246,4,40,5,0.25,35,9.8
4247,4,40,5,0.25,40,9.4
4248,4,40,5,0.25,45,10.8
4249,4,40,5,0.25,50,10.0
4250,4,40,5,0.3,5,13.4
4251,4,40,5,0.3,10,12.2
4252,4,40,5,0.3,15,11.2
4253,4,40,5,0.3,20,12.6
4254,4,40,5,0.3,25,9.8
4255,4,40,5,0.3,30,10.6
4256,4,40,5,0.3,35,11.4
4257,4,40,5,0.3,40,10.6
4258,4,40,5,0.3,45,10.4
4259,4,40,5,0.3,50,10.6
4260,4,40,10,0.05,5,12.2
4261,4,40,10,0.05,10,9.4
4262,4,40,10,0.05,15,9.0
4263,4,40,10,0.05,20,7.6
4264,4,40,10,0.05,25,6.4
4265,4,40,10,0.05,30,6.6
4266,4,40,10,0.05,35,5.4
4267,4,40,10,0.05,40,5.8
4268,4,40,10,0.05,45,5.0
4269,4,40,10,0.05,50,5.6
4270,4,40,10,0.1,5,10.8
4271,4,40,10,0.1,10,9.6
4272,4,40,10,0.1,15,8.6
4273,4,40,10,0.1,20,8.6
4274,4,40,10,0.1,25,7.6
4275,4,40,10,0.1,30,7.4
4276,4,40,10,0.1,35,6.0
4277,4,40,10,0.1,40,6.2
4278,4,40,10,0.1,45,5.8
4279,4,40,10,0.1,50,5.6
4280,4,40,10,0.15,5,11.6
4281,4,40,10,0.15,10,9.0
4282,4,40,10,0.15,15,8.2
4283,4,40,10,0.15,20,8.2
4284,4,40,10,0.15,25,8.0
4285,4,40,10,0.15,30,7.4
4286,4,40,10,0.15,35,7.2
4287,4,40,10,0.15,40,6.8
4288,4,40,10,0.15,45,6.8
4289,4,40,10,0.15,50,5.4
4290,4,40,10,0.2,5,11.8
4291,4,40,10,0.2,10,10.0
4292,4,40,10,0.2,15,9.0
4293,4,40,10,0.2,20,9.0
4294,4,40,10,0.2,25,9.0
4295,4,40,10,0.2,30,7.8
4296,4,40,10,0.2,35,8.8
4297,4,40,10,0.2,40,7.6
4298,4,40,10,0.2,45,8.6
4299,4,40,10,0.2,50,8.0
4300,4,40,10,0.25,5,13.4
4301,4,40,10,0.25,10,11.0
4302,4,40,10,0.25,15,9.4
4303,4,40,10,0.25,20,9.2
4304,4,40,10,0.25,25,9.4
4305,4,40,10,0.25,30,8.8
4306,4,40,10,0.25,35,8.2
4307,4,40,10,0.25,40,8.6
4308,4,40,10,0.25,45,8.2
4309,4,40,10,0.25,50,8.2
4310,4,40,10,0.3,5,12.4
4311,4,40,10,0.3,10,11.2
4312,4,40,10,0.3,15,11.8
4313,4,40,10,0.3,20,10.4
4314,4,40,10,0.3,25,9.4
4315,4,40,10,0.3,30,10.2
4316,4,40,10,0.3,35,10.4
4317,4,40,10,0.3,40,9.8
4318,4,40,10,0.3,45,7.8
4319,4,40,10,0.3,50,10.2
4320,4,40,15,0.05,5,12.0
4321,4,40,15,0.05,10,8.2
4322,4,40,15,0.05,15,7.6
4323,4,40,15,0.05,20,6.8
4324,4,40,15,0.05,25,6.4
4325,4,40,15,0.05,30,6.0
4326,4,40,15,0.05,35,4.8
4327,4,40,15,0.05,40,5.4
4328,4,40,15,0.05,45,4.8
4329,4,40,15,0.05,50,5.2
4330,4,40,15,0.1,5,10.8
4331,4,40,15,0.1,10,10.4
4332,4,40,15,0.1,15,8.2
4333,4,40,15,0.1,20,7.8
4334,4,40,15,0.1,25,6.6
4335,4,40,15,0.1,30,6.2
4336,4,40,15,0.1,35,5.6
4337,4,40,15,0.1,40,5.8
4338,4,40,15,0.1,45,6.4
4339,4,40,15,0.1,50,6.2
4340,4,40,15,0.15,5,10.6
4341,4,40,15,0.15,10,9.2
4342,4,40,15,0.15,15,8.8
4343,4,40,15,0.15,20,7.4
4344,4,40,15,0.15,25,7.4
4345,4,40,15,0.15,30,6.8
4346,4,40,15,0.15,35,7.4
4347,4,40,15,0.15,40,6.6
4348,4,40,15,0.15,45,6.2
4349,4,40,15,0.15,50,6.4
4350,4,40,15,0.2,5,10.6
4351,4,40,15,0.2,10,9.6
4352,4,40,15,0.2,15,9.4
4353,4,40,15,0.2,20,8.4
4354,4,40,15,0.2,25,8.6
4355,4,40,15,0.2,30,8.4
4356,4,40,15,0.2,35,8.0
4357,4,40,15,0.2,40,7.8
4358,4,40,15,0.2,45,6.6
4359,4,40,15,0.2,50,7.4
4360,4,40,15,0.25,5,11.4
4361,4,40,15,0.25,10,11.0
4362,4,40,15,0.25,15,9.6
4363,4,40,15,0.25,20,9.2
4364,4,40,15,0.25,25,8.6
4365,4,40,15,0.25,30,9.0
4366,4,40,15,0.25,35,9.0
4367,4,40,15,0.25,40,8.8
4368,4,40,15,0.25,45,8.0
4369,4,40,15,0.25,50,8.6
4370,4,40,15,0.3,5,12.0
4371,4,40,15,0.3,10,11.2
4372,4,40,15,0.3,15,10.2
4373,4,40,15,0.3,20,10.4
4374,4,40,15,0.3,25,9.0
4375,4,40,15,0.3,30,10.2
4376,4,40,15,0.3,35,8.4
4377,4,40,15,0.3,40,9.0
4378,4,40,15,0.3,45,9.4
4379,4,40,15,0.3,50,8.4
4380,4,40,20,0.05,5,9.2
4381,4,40,20,0.05,10,8.6
4382,4,40,20,0.05,15,7.4
4383,4,40,20,0.05,20,6.4
4384,4,40,20,0.05,25,5.6
4385,4,40,20,0.05,30,6.0
4386,4,40,20,0.05,35,5.0
4387,4,40,20,0.05,40,5.4
4388,4,40,20,0.05,45,5.0
4389,4,40,20,0.05,50,4.8
4390,4,40,20,0.1,5,10.2
4391,4,40,20,0.1,10,7.8
4392,4,40,20,0.1,15,8.0
4393,4,40,20,0.1,20,6.8
4394,4,40,20,0.1,25,6.4
4395,4,40,20,0.1,30,6.6
4396,4,40,20,0.1,35,5.8
4397,4,40,20,0.1,40,5.8
4398,4,40,20,0.1,45,5.4
4399,4,40,20,0.1,50,5.2
4400,4,40,20,0.15,5,9.4
4401,4,40,20,0.15,10,9.4
4402,4,40,20,0.15,15,8.4
4403,4,40,20,0.15,20,8.0
4404,4,40,20,0.15,25,7.8
4405,4,40,20,0.15,30,6.2
4406,4,40,20,0.15,35,6.2
4407,4,40,20,0.15,40,6.8
4408,4,40,20,0.15,45,6.2
4409,4,40,20,0.15,50,6.4
4410,4,40,20,0.2,5,11.0
4411,4,40,20,0.2,10,10.6
4412,4,40,20,0.2,15,8.8
4413,4,40,20,0.2,20,9.0
4414,4,40,20,0.2,25,8.2
4415,4,40,20,0.2,30,7.4
4416,4,40,20,0.2,35,7.4
4417,4,40,20,0.2,40,7.4
4418,4,40,20,0.2,45,7.0
4419,4,40,20,0.2,50,6.6
4420,4,40,20,0.25,5,11.0
4421,4,40,20,0.25,10,10.2
4422,4,40,20,0.25,15,9.6
4423,4,40,20,0.25,20,8.8
4424,4,40,20,0.25,25,9.2
4425,4,40,20,0.25,30,8.4
4426,4,40,20,0.25,35,8.4
4427,4,40,20,0.25,40,8.0
4428,4,40,20,0.25,45,8.2
4429,4,40,20,0.25,50,7.4
4430,4,40,20,0.3,5,12.0
4431,4,40,20,0.3,10,10.4
4432,4,40,20,0.3,15,10.2
4433,4,40,20,0.3,20,9.2
4434,4,40,20,0.3,25,9.4
4435,4,40,20,0.3,30,10.0
4436,4,40,20,0.3,35,8.8
4437,4,40,20,0.3,40,8.4
4438,4,40,20,0.3,45,8.8
4439,4,40,20,0.3,50,7.4
4440,4,40,25,0.05,5,10.4
4441,4,40,25,0.05,10,8.6
4442,4,40,25,0.05,15,7.2
4443,4,40,25,0.05,20,6.4
4444,4,40,25,0.05,25,6.2
4445,4,40,25,0.05,30,5.2
4446,4,40,25,0.05,35,5.2
4447,4,40,25,0.05,40,5.0
4448,4,40,25,0.05,45,5.0
4449,4,40,25,0.05,50,5.0
4450,4,40,25,0.1,5,10.0
4451,4,40,25,0.1,10,8.8
4452,4,40,25,0.1,15,7.4
4453,4,40,25,0.1,20,7.0
4454,4,40,25,0.1,25,6.4
4455,4,40,25,0.1,30,6.4
4456,4,40,25,0.1,35,6.0
4457,4,40,25,0.1,40,5.6
4458,4,40,25,0.1,45,5.6
4459,4,40,25,0.1,50,5.4
4460,4,40,25,0.15,5,10.4
4461,4,40,25,0.15,10,8.8
4462,4,40,25,0.15,15,8.4
4463,4,40,25,0.15,20,7.4
4464,4,40,25,0.15,25,7.0
4465,4,40,25,0.15,30,7.0
4466,4,40,25,0.15,35,6.8
4467,4,40,25,0.15,40,6.6
4468,4,40,25,0.15,45,6.4
4469,4,40,25,0.15,50,6.2
4470,4,40,25,0.2,5,10.0
4471,4,40,25,0.2,10,9.2
4472,4,40,25,0.2,15,8.6
4473,4,40,25,0.2,20,8.6
4474,4,40,25,0.2,25,7.6
4475,4,40,25,0.2,30,7.0
4476,4,40,25,0.2,35,6.8
4477,4,40,25,0.2,40,6.6
4478,4,40,25,0.2,45,7.2
4479,4,40,25,0.2,50,7.0
4480,4,40,25,0.25,5,10.0
4481,4,40,25,0.25,10,10.4
4482,4,40,25,0.25,15,9.0
4483,4,40,25,0.25,20,9.4
4484,4,40,25,0.25,25,8.8
4485,4,40,25,0.25,30,8.0
4486,4,40,25,0.25,35,7.8
4487,4,40,25,0.25,40,7.4
4488,4,40,25,0.25,45,7.4
4489,4,40,25,0.25,50,7.4
4490,4,40,25,0.3,5,11.6
4491,4,40,25,0.3,10,11.0
4492,4,40,25,0.3,15,10.0
4493,4,40,25,0.3,20,9.6
4494,4,40,25,0.3,25,9.0
4495,4,40,25,0.3,30,8.2
4496,4,40,25,0.3,35,8.4
4497,4,40,25,0.3,40,8.0
4498,4,40,25,0.3,45,8.4
4499,4,40,25,0.3,50,9.0
4500,4,40,30,0.05,5,9.8
4501,4,40,30,0.05,10,8.2
4502,4,40,30,0.05,15,6.6
4503,4,40,30,0.05,20,5.8
4504,4,40,30,0.05,25,5.2
4505,4,40,30,0.05,30,5.0
4506,4,40,30,0.05,35,5.0
4507,4,40,30,0.05,40,5.0
4508,4,40,30,0.05,45,4.8
4509,4,40,30,0.05,50,4.6
4510,4,40,30,0.1,5,9.2
4511,4,40,30,0.1,10,7.8
4512,4,40,30,0.1,15,7.2
4513,4,40,30,0.1,20,7.0
4514,4,40,30,0.1,25,6.0
4515,4,40,30,0.1,30,6.2
4516,4,40,30,0.1,35,5.6
4517,4,40,30,0.1,40,5.6
4518,4,40,30,0.1,45,5.0
4519,4,40,30,0.1,50,5.4
4520,4,40,30,0.15,5,10.2
4521,4,40,30,0.15,10,9.6
4522,4,40,30,0.15,15,9.0
4523,4,40,30,0.15,20,6.8
4524,4,40,30,0.15,25,6.8
4525,4,40,30,0.15,30,6.2
4526,4,40,30,0.15,35,6.6
4527,4,40,30,0.15,40,5.6
4528,4,40,30,0.15,45,5.8
4529,4,40,30,0.15,50,6.0
4530,4,40,30,0.2,5,10.4
4531,4,40,30,0.2,10,9.2
4532,4,40,30,0.2,15,8.2
4533,4,40,30,0.2,20,8.2
4534,4,40,30,0.2,25,7.8
4535,4,40,30,0.2,30,7.4
4536,4,40,30,0.2,35,7.4
4537,4,40,30,0.2,40,7.0
4538,4,40,30,0.2,45,6.6
4539,4,40,30,0.2,50,6.6
4540,4,40,30,0.25,5,11.2
4541,4,40,30,0.25,10,9.8
4542,4,40,30,0.25,15,8.4
4543,4,40,30,0.25,20,8.6
4544,4,40,30,0.25,25,8.6
4545,4,40,30,0.25,30,8.4
4546,4,40,30,0.25,35,7.8
4547,4,40,30,0.25,40,8.0
4548,4,40,30,0.25,45,7.4
4549,4,40,30,0.25,50,8.2
4550,4,40,30,0.3,5,11.2
4551,4,40,30,0.3,10,11.2
4552,4,40,30,0.3,15,10.0
4553,4,40,30,0.3,20,9.0
4554,4,40,30,0.3,25,8.6
4555,4,40,30,0.3,30,7.8
4556,4,40,30,0.3,35,8.0
4557,4,40,30,0.3,40,8.2
4558,4,40,30,0.3,45,9.0
4559,4,40,30,0.3,50,8.6
4560,4,40,35,0.05,5,9.0
4561,4,40,35,0.05,10,7.8
4562,4,40,35,0.05,15,6.4
4563,4,40,35,0.05,20,5.8
4564,4,40,35,0.05,25,5.2
4565,4,40,35,0.05,30,5.4
4566,4,40,35,0.05,35,4.6
4567,4,40,35,0.05,40,4.8
4568,4,40,35,0.05,45,4.4
4569,4,40,35,0.05,50,4.8
4570,4,40,35,0.1,5,10.8
4571,4,40,35,0.1,10,9.2
4572,4,40,35,0.1,15,6.4
4573,4,40,35,0.1,20,6.8
4574,4,40,35,0.1,25,6.0
4575,4,40,35,0.1,30,5.6
4576,4,40,35,0.1,35,5.8
4577,4,40,35,0.1,40,5.0
4578,4,40,35,0.1,45,5.2
4579,4,40,35,0.1,50,5.2
4580,4,40,35,0.15,5,10.0
4581,4,40,35,0.15,10,9.0
4582,4,40,35,0.15,15,7.6
4583,4,40,35,0.15,20,7.6
4584,4,40,35,0.15,25,7.2
4585,4,40,35,0.15,30,6.6
4586,4,40,35,0.15,35,6.4
4587,4,40,35,0.15,40,5.6
4588,4,40,35,0.15,45,5.4
4589,4,40,35,0.15,50,5.8
4590,4,40,35,0.2,5,10.0
4591,4,40,35,0.2,10,8.2
4592,4,40,35,0.2,15,8.2
4593,4,40,35,0.2,20,7.8
4594,4,40,35,0.2,25,8.0
4595,4,40,35,0.2,30,7.4
4596,4,40,35,0.2,35,6.6
4597,4,40,35,0.2,40,6.0
4598,4,40,35,0.2,45,6.6
4599,4,40,35,0.2,50,6.8
4600,4,40,35,0.25,5,10.6
4601,4,40,35,0.25,10,9.4
4602,4,40,35,0.25,15,9.2
4603,4,40,35,0.25,20,8.4
4604,4,40,35,0.25,25,8.6
4605,4,40,35,0.25,30,7.8
4606,4,40,35,0.25,35,7.8
4607,4,40,35,0.25,40,7.6
4608,4,40,35,0.25,45,7.8
4609,4,40,35,0.25,50,6.8
4610,4,40,35,0.3,5,12.6
4611,4,40,35,0.3,10,10.4
4612,4,40,35,0.3,15,10.0
4613,4,40,35,0.3,20,9.2
4614,4,40,35,0.3,25,9.4
4615,4,40,35,0.3,30,8.8
4616,4,40,35,0.3,35,8.8
4617,4,40,35,0.3,40,7.8
4618,4,40,35,0.3,45,8.4
4619,4,40,35,0.3,50,8.0
4620,4,40,40,0.05,5,10.0
4621,4,40,40,0.05,10,6.8
4622,4,40,40,0.05,15,6.6
4623,4,40,40,0.05,20,5.8
4624,4,40,40,0.05,25,5.2
4625,4,40,40,0.05,30,5.2
4626,4,40,40,0.05,35,4.8
4627,4,40,40,0.05,40,5.0
4628,4,40,40,0.05,45,4.8
4629,4,40,40,0.05,50,4.6
4630,4,40,40,0.1,5,9.4
4631,4,40,40,0.1,10,7.0
4632,4,40,40,0.1,15,6.8
4633,4,40,40,0.1,20,6.0
4634,4,40,40,0.1,25,5.6
4635,4,40,40,0.1,30,5.8
4636,4,40,40,0.1,35,5.6
4637,4,40,40,0.1,40,5.4
4638,4,40,40,0.1,45,5.4
4639,4,40,40,0.1,50,5.2
4640,4,40,40,0.15,5,10.8
4641,4,40,40,0.15,10,8.0
4642,4,40,40,0.15,15,7.6
4643,4,40,40,0.15,20,6.8
4644,4,40,40,0.15,25,6.2
4645,4,40,40,0.15,30,6.6
4646,4,40,40,0.15,35,6.6
4647,4,40,40,0.15,40,5.2
4648,4,40,40,0.15,45,6.0
4649,4,40,40,0.15,50,6.0
4650,4,40,40,0.2,5,10.4
4651,4,40,40,0.2,10,8.8
4652,4,40,40,0.2,15,8.6
4653,4,40,40,0.2,20,7.6
4654,4,40,40,0.2,25,7.4
4655,4,40,40,0.2,30,6.8
4656,4,40,40,0.2,35,7.0
4657,4,40,40,0.2,40,7.2
4658,4,40,40,0.2,45,6.0
4659,4,40,40,0.2,50,7.0
4660,4,40,40,0.25,5,10.4
4661,4,40,40,0.25,10,9.0
4662,4,40,40,0.25,15,7.6
4663,4,40,40,0.25,20,8.4
4664,4,40,40,0.25,25,7.6
4665,4,40,40,0.25,30,7.2
4666,4,40,40,0.25,35,8.0
4667,4,40,40,0.25,40,7.2
4668,4,40,40,0.25,45,6.8
4669,4,40,40,0.25,50,6.4
4670,4,40,40,0.3,5,11.2
4671,4,40,40,0.3,10,10.0
4672,4,40,40,0.3,15,9.4
4673,4,40,40,0.3,20,9.2
4674,4,40,40,0.3,25,8.0
4675,4,40,40,0.3,30,8.4
4676,4,40,40,0.3,35,8.6
4677,4,40,40,0.3,40,8.2
4678,4,40,40,0.3,45,8.2
4679,4,40,40,0.3,50,7.8
4680,4,40,45,0.05,5,10.2
4681,4,40,45,0.05,10,7.4
4682,4,40,45,0.05,15,5.6
4683,4,40,45,0.05,20,5.6
4684,4,40,45,0.05,25,5.0
4685,4,40,45,0.05,30,4.8
4686,4,40,45,0.05,35,5.0
4687,4,40,45,0.05,40,4.4
4688,4,40,45,0.05,45,4.4
4689,4,40,45,0.05,50,4.2
4690,4,40,45,0.1,5,9.4
4691,4,40,45,0.1,10,7.4
4692,4,40,45,0.1,15,6.4
4693,4,40,45,0.1,20,6.0
4694,4,40,45,0.1,25,5.8
4695,4,40,45,0.1,30,5.8
4696,4,40,45,0.1,35,5.4
4697,4,40,45,0.1,40,5.2
4698,4,40,45,0.1,45,5.0
4699,4,40,45,0.1,50,5.0
4700,4,40,45,0.15,5,9.6
4701,4,40,45,0.15,10,8.2
4702,4,40,45,0.15,15,7.2
4703,4,40,45,0.15,20,6.4
4704,4,40,45,0.15,25,6.4
4705,4,40,45,0.15,30,6.4
4706,4,40,45,0.15,35,5.6
4707,4,40,45,0.15,40,6.0
4708,4,40,45,0.15,45,5.6
4709,4,40,45,0.15,50,6.2
4710,4,40,45,0.2,5,9.6
4711,4,40,45,0.2,10,8.4
4712,4,40,45,0.2,15,8.0
4713,4,40,45,0.2,20,7.6
4714,4,40,45,0.2,25,8.0
4715,4,40,45,0.2,30,7.2
4716,4,40,45,0.2,35,6.8
4717,4,40,45,0.2,40,7.0
4718,4,40,45,0.2,45,6.8
4719,4,40,45,0.2,50,6.2
